"date","country","bsp","cds","stocks","greece_a","ireland_a","portugal_a","spain_a","crisis_a","es_b_1.5","fr_b_1.5","gr_b_1.5","ie_b_1.5","it_b_1.5","nl_b_1.5","pt_b_1.5","es_b_2","fr_b_2","gr_b_2","ie_b_2","it_b_2","nl_b_2","pt_b_2","euribor","dvix","dvstoxx"
2010-02-08,"it",0.855,45.92963,218.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.8828,0.0152036375898965,-0.0181673039554489
2010-02-09,"it",0.81,45.9193,217.39,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9155,-0.019425482279452,-0.0134230203321408
2010-02-10,"it",0.742,45.9193,221.53,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.9709,-0.0233473639969914,-0.0118947876521491
2010-02-11,"it",0.7174,45.89323,219.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.972,-0.058363400777242,-0.00479781592033346
2010-02-12,"it",0.7639,45.39835,219.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0197,-0.0527001353827967,-0.0229335971851921
2010-02-15,"it",0.7697,45.42195,220.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9715,0,-0.00422684672991469
2010-02-16,"it",0.7581,45.42319,221.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9834,-0.0213436292522027,-0.0562659735793987
2010-02-17,"it",0.7574,44.94374,225.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9953,-0.0241085135465147,-0.0442820437944382
2010-02-18,"it",0.7286,44.93999,225.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9848,-0.0514871679825744,-0.0406268535302714
2010-02-19,"it",0.7178,43.91031,226.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0486,-0.0300145531960858,-0.0326407824395458
2010-02-22,"it",0.7276,42.95039,225.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0766,-0.00400400935338219,0.00335430083894694
2010-02-23,"it",0.7616,42.90231,221.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0613,0.0692603047973641,0.055762155584627
2010-02-24,"it",0.8003,43.91283,222.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9637,-0.0528461088671479,-0.0079491674544232
2010-02-25,"it",0.849299999999999,43.92183,217.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9283,-0.0084221453988782,0.0283260480431196
2010-02-26,"it",0.8076,41.93761,219.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9001,-0.0303053494953294,-0.0562461298739265
2010-03-01,"it",0.7987,40.93941,222.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8986,-0.0123840591997215,-0.00658709668714774
2010-03-02,"it",0.7892,33.9696,223.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9044,-0.0104385081439236,-0.0473661475835634
2010-03-03,"it",0.771,33.97092,226.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9131,-0.0121405555569947,-0.0232211967365457
2010-03-04,"it",0.7834,33.97229,227.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9396,-0.00585887161961507,-0.0022187717112172
2010-03-05,"it",0.7131,33.96736,231.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9139,-0.0719734996250891,-0.0756469338295318
2010-03-08,"it",0.7293,32.97556,233.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9691,0.0210175302533866,0.0572648874345978
2010-03-09,"it",0.7412,29.98213,232.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.959,0.00728090586904084,-0.00863445491633197
2010-03-10,"it",0.7092,25.99631,235.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.932,0.03562996781783,-0.00411617320245039
2010-03-11,"it",0.7099,25.99649,234.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9505,-0.027847827375775,-0.00967080988613001
2010-03-12,"it",0.7206,25.99596,234.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9773,-0.0269376557318086,0.0146993919110021
2010-03-15,"it",0.7267,25.99596,232.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9514,0.0236098656391337,0.0278795035188906
2010-03-16,"it",0.7242,25.99605,235.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.949,-0.0173722497244704,-0.0472171226690485
2010-03-17,"it",0.7459,25.99557,238.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9334,-0.0450943452612051,-0.0500461827561582
2010-03-18,"it",0.7634,28.48868,236.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9123,-0.0172983734831869,0.0160003413464409
2010-03-19,"it",0.7806,30.97797,236.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9331,0.0208402898188327,-0.0140472157255589
2010-03-22,"it",0.7938,32.96255,235.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9209,-0.00591018268825794,0.0288481543376582
2010-03-23,"it",0.7834,31.47577,236.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8779,-0.0313089992146143,-0.0570469062573173
2010-03-24,"it",0.7772,31.47308,237.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8647,0.0708260525686124,0.0335502606776643
2010-03-25,"it",0.7261,31.47005,239.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8914,0.047296714703065,-0.0355593020364871
2010-03-26,"it",0.712,31.47005,239.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9485,-0.0348390224483799,-0.00453515516539094
2010-03-29,"it",0.7272,29.98193,240.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9556,-0.0101810834170935,0.0273989741881144
2010-03-30,"it",0.7318,29.98193,239.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9492,-0.0264992464134379,0.0058794877845938
2010-03-31,"it",0.7271,31.9745,237.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.916,0.0264992464134379,0.0063306761223374
2010-04-01,"it",0.7181,30.97502,241.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9036,-0.0068454346035014,-0.0295588022415445
2010-04-02,"it",0.7181,30.97502,241.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89,0,0
2010-04-05,"it",0.7181,30.97502,241.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89,-0.0260960010007372,0
2010-04-06,"it",0.6719,32.9406,242.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.89,-0.0475277416187283,0.0310140535291694
2010-04-07,"it",0.6971,32.96999,240.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9922,0.0237454079008024,0.0248935784091264
2010-04-08,"it",0.7054,32.98,237.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9602,-0.00845926494597649,0.0618754037180875
2010-04-09,"it",0.6656,32.98,240.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9534,-0.020846861639523,-0.091141104709962
2010-04-12,"it",0.6257,29.98393,242.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9993,-0.0353126223992004,0.00920772194727615
2010-04-13,"it",0.7011,29.98355,241.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.0229,0.0390232017957359,0.016742797225473
2010-04-14,"it",0.7278,30.97516,244.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9488,-0.0383815591686529,-0.01385262180324
2010-04-15,"it",0.7292,33.96577,245.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9352,0.0190602974789393,-0.025330141406013
2010-04-16,"it",0.7582,33.97087,239.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9244,0.14448440464372,0.101703120190587
2010-04-19,"it",0.7635,33.97548,237.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8841,-0.0571584138399484,0.0341688956152497
2010-04-20,"it",0.7578,33.95532,242.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8851,-0.0974462542822097,-0.0981134161413553
2010-04-21,"it",0.7944,34.95934,240.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.9066,0.0368216324657746,0.0666147490819839
2010-04-22,"it",0.8325,36.96642,236.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8869,0.00914919465358777,0.0973283439605623
2010-04-23,"it",0.8595,42.95,237.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8698,0.00906624523775346,-0.0327898228229908
2010-04-26,"it",0.8745,42.92,237.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8655,0.0498783347186631,0.0152990372891693
2010-04-27,"it",0.982,51.87134,230.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.8592,0.266713912150331,0.158654269834269
2010-04-28,"it",1.0173,51.94199,224.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7237,-0.0788743126231353,0.0963918456750661
2010-04-29,"it",0.966,38.92163,227.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7921,-0.133802505544713,-0.0633309834141778
2010-04-30,"it",0.9813,34.94443,225.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8135,0.178790383764407,-0.0215724852541279
2010-05-03,"it",0.9204,34.94443,226.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7465,-0.0881251695681091,-0.00590177029812056
2010-05-04,"it",1.0464,40.88547,216.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.8073,0.166177409872403,0.143448972451848
2010-05-05,"it",1.1711,44.89464,213.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6759,0.0439044870769401,0.00301205046999176
2010-05-06,"it",1.4393,50.88171,204.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.5954,0.275159186116009,0.101714780289067
2010-05-07,"it",1.5017,48.89876,198.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.5347,0.221923294908981,0.298221286339952
2010-05-10,"it",1.026,39.92284,219.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.5377,-0.35058849788233,-0.249185359950697
2010-05-11,"it",1.0099,39.90852,218.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7066,-0.0181950435912293,0.012594948656627
2010-05-12,"it",0.9805,37.92,220.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6965,-0.10410581034893,-0.132838328707233
2010-05-13,"it",0.9354,36.90999,218.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7047,0.0444517625708336,-0.0798239451393936
2010-05-14,"it",1.0139,38.90999,207.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.7001,0.157785103924062,0.296881335344937
2010-05-17,"it",1.0399,40.90999,207.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.6023,-0.0128867762763565,-0.0170499039040699
2010-05-18,"it",1.0692,37.90999,212.58,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.6014,0.0842243147225621,-0.117992037672521
2010-05-19,"it",1.1382,33.92,205.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.529,0.0514125123180684,0.184290413703452
2010-05-20,"it",1.2883,36.92,202.12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.5241,0.259616350933245,0.108551663496048
2010-05-21,"it",1.2933,35.92,204.59,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4073,-0.132689392356481,-0.0770893830391337
2010-05-24,"it",1.2751,34.92068,199.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3936,-0.0454043812098637,-0.0800066098484264
2010-05-25,"it",1.3968,34.91933,192.54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3874,-0.101829295455407,0.0583308843693859
2010-05-26,"it",1.3732,34.92999,196.61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3151,0.0117766692104531,-0.121525088170714
2010-05-27,"it",1.3951,32.95227,205.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3834,-0.165445908558526,-0.136356101752199
2010-05-28,"it",1.4471,29.94678,203.73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4355,0.0774475954058835,-0.029948451333091
2010-05-31,"it",1.4745,29.94678,204.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3784,0,0.0152316945954989
2010-06-01,"it",1.5005,30.95006,201.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3826,0.102737809021442,0.0249761798686081
2010-06-02,"it",1.5884,30.95006,201.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3975,-0.163810769555535,0.00452617462941962
2010-06-03,"it",1.6026,33.91982,203.95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3826,-0.0238146421364855,-0.0608010415547322
2010-06-04,"it",1.6992,33.91982,196.48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.3895,0.185935746406894,0.122636929956396
2010-06-07,"it",1.7869,37.92,195.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-2.3103,0.0302590747199112,0.0797773501026549
2010-06-08,"it",1.8148,37.92,194.24,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,-2.3107,-0.0817303948029737,0.0194086635837896
2010-06-09,"it",1.6285,34.90999,197.94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.2613,0.000889811715242494,-0.136212267232396
2010-06-10,"it",1.445,29.93999,202.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3037,-0.0983685131708154,-0.0937420267393914
2010-06-11,"it",1.5083,29.93999,205.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3598,-0.0599910312786589,-0.0530933315114943
2010-06-14,"it",1.5068,30.95,210.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.2923,-0.00732093212236284,-0.056408395054321
2010-06-15,"it",1.436,30.95,214.68,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3644,-0.0996231763037838,-0.0469699593995139
2010-06-16,"it",1.4631,30.92,214.4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4142,0.00193087528613622,0.025140988958102
2010-06-17,"it",1.4423,30.92,214.41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.4097,-0.0341410439532002,0.00618771310816557
2010-06-18,"it",1.3205,27.95,216.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3917,-0.0449055036739496,-0.0791292570505333
2010-06-21,"it",1.2707,27.95,216.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4479,0.0380959440140547,-0.0126914730771408
2010-06-22,"it",1.3722,29.95,214.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4701,0.0836227374215119,-0.00754151387278634
2010-06-23,"it",1.4507,29.95,212.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.4088,-0.00518904055367608,0.0817299808010992
2010-06-24,"it",1.5013,32.92999,208.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.3691,0.0999949762931944,0.090638090958584
2010-06-25,"it",1.5212,32.92999,208.28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3292,-0.0415367758066005,0.0223666592821079
2010-06-28,"it",1.5692,33.92999,210.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-2.3212,0.0163396647610656,-0.0643308583811404
2010-06-29,"it",1.5943,33.92999,201.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2865,0.162880932932142,0.151965094313361
2010-06-30,"it",1.5908,32.92,201.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2552,0.0119413097999166,-0.0207619914484294
2010-07-01,"it",1.57,32.92,197.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2283,-0.0498619601094106,0.0547111066809225
2010-07-02,"it",1.482,32.92,199.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2151,-0.0870667096774289,-0.0762109776764825
2010-07-05,"it",1.515,32.92,197.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2101,0,-0.0299161152515395
2010-07-06,"it",1.5316,32.92,202.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1826,-0.0157272774879584,-0.0496801306242691
2010-07-07,"it",1.5451,32.43999,208.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2122,-0.0995688133402535,-0.0248054493881829
2010-07-08,"it",1.4917,32.43999,210.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2285,-0.0430132908256828,-0.042186110226897
2010-07-09,"it",1.4673,29.93999,213.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2406,-0.0288045165803665,-0.0372233985322046
2010-07-12,"it",1.5212,29.93999,213.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2423,-0.0222636194277825,0.011030177655273
2010-07-13,"it",1.5006,28.92999,216.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1818,0.00530721800929257,-0.0500648616014328
2010-07-14,"it",1.5527,28.92999,216.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2336,0.0133470131005589,0.0307716586667537
2010-07-15,"it",1.5628,28.95,213.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2378,0.00999408678260094,-0.0152674721307879
2010-07-16,"it",1.5513,28.95,209.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2255,0.0432057858755313,-0.00883007944827252
2010-07-19,"it",1.4918,29.92999,209.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.152,-0.0107239633629757,0.0528995424827667
2010-07-20,"it",1.4302,29.92999,207.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1817,-0.081809123754375,-0.0109252188007405
2010-07-21,"it",1.4485,29.92,209.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1668,0.0690207301321872,0.00741397923824039
2010-07-22,"it",1.4136,29.92,215.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1592,-0.0401884199200229,-0.0412910926876471
2010-07-23,"it",1.3695,28.92999,214.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.185,-0.0482422022695141,0.0285475573985297
2010-07-26,"it",1.2742,28.92999,216.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2209,-0.0320373719984803,-0.0462995028569799
2010-07-27,"it",1.2466,24.95,219.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2792,0.0200355134029886,-0.0146591612077702
2010-07-28,"it",1.2493,24.95,219.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.272,0.0446954661160515,0.00754435868055703
2010-07-29,"it",1.2504,25.95,219.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2845,-0.00496073774655148,0.0189843780825969
2010-07-30,"it",1.2308,25.95,218.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2412,-0.0264554584868271,0.0014738396183005
2010-08-02,"it",1.2328,26.93999,223.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2284,-0.0655035256117431,-0.031796207638294
2010-08-03,"it",1.2659,26.93999,223.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.2297,0.0277795641070755,-0.00533537851014687
2010-08-04,"it",1.2538,25.92999,223.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1344,-0.0187338217391098,-0.0271124275506889
2010-08-05,"it",1.2736,25.92999,221.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1332,-0.0049650293826291,-0.014633442853627
2010-08-06,"it",1.2582,28.92,219.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0808,-0.0164237268306437,0.0770348173728355
2010-08-09,"it",1.2544,28.92,222.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0391,0.0182320455874274,-0.0483660564028248
2010-08-10,"it",1.3199,30.89,221.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0541,0.0103348482215475,0.0476280489892544
2010-08-11,"it",1.3819,30.89,214.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.0619,0.126634620214549,0.102366003355272
2010-08-12,"it",1.4201,35.87,214.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.959,0.0133022305770658,-0.0215569142417467
2010-08-13,"it",1.4814,35.87,213.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9596,0.0196273377822354,-0.00580503593629311
2010-08-16,"it",1.5307,35.87,212.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9327,-0.00534964974724028,0.0270286723879196
2010-08-17,"it",1.4802,35.87,215.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8569,-0.0702251575332165,-0.0772410803434473
2010-08-18,"it",1.4597,34.87999,214.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8937,0.0106296994326698,-0.0377957296449112
2010-08-19,"it",1.5122,31.89,209.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8489,0.0725381587553846,0.0924503113155626
2010-08-20,"it",1.581,31.89,207.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.8059,-0.0365917965954616,-0.0095923996914391
2010-08-23,"it",1.5489,31.87999,208.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.762,0.00664714079946638,-0.0265100979844446
2010-08-24,"it",1.6128,32.89999,205.67,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.7871,0.0677970411523345,0.0596884966817632
2010-08-25,"it",1.6621,33.87999,203.38,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.686,-0.0280668349336213,0.0266156666998896
2010-08-26,"it",1.6643,32.87,206.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6397,0.0247839576463842,-0.0282820560206769
2010-08-27,"it",1.6489,33.89,207.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6451,-0.112817307131707,-0.0569622238489327
2010-08-30,"it",1.7057,33.89,206.23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6917,0.106954336874274,0.0268262036815914
2010-08-31,"it",1.715,33.90999,206.49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.6276,-0.0435667845957788,0.00957927270341852
2010-09-01,"it",1.5855,31.40999,212.89,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.5977,-0.0865578068616579,-0.112307756172896
2010-09-02,"it",1.5161,26.92999,213.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.7258,-0.0297388100702776,-0.0130369944636142
2010-09-03,"it",1.4559,25.93999,215.57,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8003,-0.0845447051569148,-0.0535098912950769
2010-09-06,"it",1.4828,24.92,215.78,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8792,0,-0.00367122582436163
2010-09-07,"it",1.5604,25.92,213.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8601,0.110509134566903,0.0317742394677651
2010-09-08,"it",1.5177,25.92,215.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.7786,-0.0233804486440636,-0.0159620308397801
2010-09-09,"it",1.4714,25.42,217.81,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8114,-0.0191060957370688,-0.0264943151325978
2010-09-10,"it",1.4511,25.40999,217.45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8421,-0.0366112317296268,0.0167933498063402
2010-09-13,"it",1.4814,23.92999,219.09,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9164,-0.0361150359900786,-0.035134839384205
2010-09-14,"it",1.5202,24.93999,219.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9392,0.0163669774642048,-0.0212593040579021
2010-09-15,"it",1.4988,25.92999,217.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.8883,0.0247378624829109,0.0128097396338394
2010-09-16,"it",1.4656,25.90999,216.01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.9383,-0.0173441134579724,0.0209915348469409
2010-09-17,"it",1.5287,24.92999,214.43,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-2.0013,0.0132634004726357,0.0193381874877847
