"date","bsp_at","bsp_be","bsp_es","bsp_fn","bsp_fr","bsp_gr","bsp_ie","bsp_it","bsp_lt","bsp_ma","bsp_nl","bsp_pt","bsp_sk","vol_vix","vol_vstoxx","euribor","stocks_at","stocks_de","stocks_es","stocks_fr","stocks_gr","stocks_ie","stocks_it","stocks_nl","stocks_pt","cds_at","cds_be","cds_cy","cds_de","cds_es","cds_fr","cds_gr","cds_ie","cds_it","cds_nl","cds_dk","cds_ic","cds_sv","cds_uk","cds_us"
2010-06-23,0.4905,0.7502,1.9547,0.2448,0.3979,7.7952,2.8943,1.4507,NA,NA,0.2024,3.0785,1.2464,26.91,28.67,0.4613,213.86,278.79,494.23,241.2,75.92,248.93,212.45,295.13,86.56,61.10999,114.07,161.42,280.0798,221.94,68.75999,881.5398,228.6,29.95,38.89999,32.90999,333.24,36.20999,73.12999,34.81999
2010-06-24,0.4962,0.8666,1.9117,0.2418,0.4304,7.901,2.9258,1.5013,NA,NA,0.2084,3.1259,1.2396,29.74,31.39,0.4654,209.05,274.63,479.36,235.68,73.03,246.83,208.14,290.32,84.48,61.10999,118.94,161.66,284.99,221.82,73.68999,934.3499,233.5,32.92999,42.87999,32.90999,338.4099,36.25,73.14,36.78999
2010-06-25,0.5154,0.8543,1.9257,0.2448,0.4611,7.9152,2.9763,1.5212,NA,NA,0.2157,3.145,1.292,28.53,32.1,0.4704,208.11,272.55,477.38,233.59,72.77,243.64,208.28,288.19,84.33,61.10999,121.82,161.91,292.8899,226.71,73.68999,976.9299,238.37,32.92999,43.84999,32.90999,343.5798,36.29999,73.15999,37.76999
2010-06-28,0.5523,0.9701,2.0249,0.2773,0.509,8.0416,3.0437,1.5692,NA,NA,0.234,3.169,1.2948,29,30.1,0.4775,210.89,276.56,484.96,236.99,72.08,247.42,210.05,291.62,84.11,68.06999,121.94,161.58,285.0098,224.86,80.67,961.3098,237.06,33.92999,40.89999,32.90999,343.3599,36.23999,72.14,37.76999
2010-06-29,0.5716,0.8707,2.0901,0.2587,0.4921,7.9349,3.0305,1.5943,NA,NA,0.1998,3.1847,1.2914,34.13,35.04,0.4857,203.99,267.32,458.53,228.22,70.99,235.77,201.06,281.79,82.11,68.06999,125.09,161.58,285.0098,230.16,83.64999,977.5898,246.27,33.92999,40.89999,32.90999,348.4099,36.23999,74.12999,39.73
2010-06-30,0.6182,0.8909,2.0855,0.276,0.4934,7.9318,3.0539,1.5908,NA,NA,0.2063,3.1743,1.3209,34.54,34.32,0.4917,201.31,267.91,465.14,228.83,70.18,236.37,201.89,280.87,82.43,68.06999,119.08,161.72,274.7798,225.04,74.65999,875.8899,237.12,32.92,40.89999,32.90999,348.48,34.29999,74.14,39.73
2010-07-01,0.5692,0.8504,2.0711,0.2319,0.4265,7.8232,3.0139,1.57,NA,NA,0.1778,3.0588,1.2859,32.86,36.25,0.512,196.94,262.85,460.92,222.25,70.89,229.02,197.95,274.66,82.08,68.06999,120.06,161.74,274.7598,222.01,73.67,875.75,234.09,32.92,40.89999,32.90999,348.49,34.29999,73.14999,37.76999
2010-07-02,0.5396,0.7882,2.0327,0.2118,0.397,7.7431,2.8522,1.482,NA,NA,0.165,2.8146,1.2991,30.12,33.59,0.5201,197.15,262.1,464.12,222.19,70.85,233.5,199.28,274.73,82.73,68.06999,114.08,161.84,259.25,216.9,67.67999,847.95,224.92,32.92,40.89999,32.90999,348.5398,34.31999,73.15999,37.76999
2010-07-05,0.4876,0.7189,2.109,0.2,0.3755,7.7604,2.8309,1.515,NA,NA,0.1648,2.7974,1.3079,30.12,32.6,0.5222,196.68,261.41,464.55,221.32,70.76,231.92,197.02,273.69,83.05,68.06999,114.12,161.73,254.25,221.98,70.67999,842.72,224.96,32.92,40.89999,32.90999,348.5,34.29999,69.17999,37.76999
2010-07-06,0.4434,0.6393,2.1577,0.2014,0.3703,7.654,2.8151,1.5316,NA,NA,0.1683,2.8445,1.2649,29.65,31.02,0.5252,199.3,267.28,481.5,226.97,73.18,239.99,202.18,280.53,84.68,68.06999,114.12,161.71,254.25,207.9,70.68999,842.73,227.99,32.92,40.89999,32.90999,348.49,35.28999,70.17,37.76999
2010-07-07,0.4394,0.6184,2.1613,0.197,0.3642,7.6353,2.8064,1.5451,NA,NA,0.1697,2.8763,1.2395,26.84,30.26,0.5303,203.28,269.4,501.11,230.66,73.56,233.13,208.69,283.13,85.96,68.06999,109.25,161.46,254.41,212.05,72.59999,843.3098,224.09,32.43999,40.89999,32.90999,338.2798,35.23999,70.14999,37.76999
2010-07-08,0.4183,0.6326,2.1084,0.1869,0.3356,7.6887,2.7594,1.4917,NA,NA,0.1727,2.8341,1.2587,25.71,29.01,0.5414,206.85,271.27,505.92,234.07,75.35,235.77,210.86,286.44,86.66,68.06999,97.17999,161.97,238.92,196.72,72.5,831.2898,213.78,32.43999,40.89999,32.90999,338.5198,35.34,69.2,36.79999
2010-07-09,0.3908,0.6169,2.043,0.1693,0.3159,7.6809,2.7151,1.4673,NA,NA,0.1629,2.7712,1.2237,24.98,27.95,0.5546,207.32,272.61,507.95,235.09,75.84,234.8,213.13,287.24,85.21,68.06999,89.35999,151.61,228.65,173.31,65.62,789.5298,198.36,29.93999,40.89999,32.90999,338.3298,31.28,64.18999,35.81999
2010-07-12,0.4068,0.6193,2.0865,0.1841,0.3312,7.6839,2.7807,1.5212,NA,NA,0.1895,2.8408,1.2188,24.43,28.26,0.5607,207.33,273.22,504.62,236.15,75.93,236.66,213.48,289.23,85.04,68.06999,89.29999,151.85,233.56,176.22,65.57999,783.49,205.27,29.93999,40.89999,32.90999,338.45,31.32999,63.21999,35.81999
2010-07-13,0.3798,0.5247,1.9995,0.1568,0.3129,7.5747,2.7716,1.5006,NA,NA,0.1455,2.8548,1.1772,24.56,26.88,0.5698,211.74,278.3,514.75,240.56,77.92,241.87,216.78,295.23,84.97,68.06999,89.29999,151.87,233.54,171.2,64.59,731.0198,205.25,28.92999,40.89999,32.90999,333.4099,31.32999,64.21999,35.81999
2010-07-14,0.3916,0.538,2.0572,0.1717,0.321,7.5763,2.9225,1.5527,NA,NA,0.1573,2.9303,1.1956,24.89,27.72,0.5759,212.32,278.96,515.8,240.26,78.32,241.5,216.24,296.34,84.47,68.06999,89.28,151.89,243.61,181.21,65.56999,757.4399,208.25,28.92999,40.89999,32.90999,333.4299,31.34,66.20999,36.81
2010-07-15,0.3857,0.5576,1.9837,0.182,0.3249,7.5959,2.9605,1.5628,NA,NA,0.1691,2.9372,1.2699,25.14,27.3,0.582,210.1,276.3,509.48,237.3,80.69,235.94,213.16,292.58,84.71,68.06999,89.28,151.52,246.86,181.36,63.64999,747.6899,218.59,28.95,40.89999,32.90999,333.25,31.25999,65.17999,36.81
2010-07-16,0.3882,0.6438,1.8812,0.1997,0.3212,7.5954,2.9536,1.5513,NA,NA,0.1876,2.8771,1.249,26.25,27.06,0.6053,206.19,271.65,501.09,232.13,80.8,232.13,209.87,287.12,83.1,68.06999,89.29999,151.82,242.64,175.23,63.59999,746.96,216.44,28.95,40.89999,32.90999,328.3499,31.31999,65.20999,37.79999
2010-07-19,0.3829,0.5657,1.7548,0.1912,0.3456,7.7029,2.8953,1.4918,NA,NA,0.1851,2.874,1.2534,25.97,28.53,0.6195,204.71,270.17,498.03,231.08,81.6,229.66,209.35,285,82.81,68.06999,89.29999,151.86,242.61,173.21,66.56999,757.3899,228.45,29.92999,40.89999,32.90999,328.3699,31.32999,66.2,38.78999
2010-07-20,0.3755,0.6361,1.72,0.194,0.3204,7.6825,2.8165,1.4302,NA,NA,0.1832,2.8725,1.2395,23.93,28.22,0.6286,205.21,268.25,504.54,229.81,79.29,230.04,207.95,282.95,83.29,76.03,89.28,151.91,242.59,172.19,66.56,757.3198,224.42,29.92999,40.89999,32.90999,328.3999,31.34,66.20999,38.78999
2010-07-21,0.3802,0.65,1.6844,0.1935,0.3222,7.6882,2.8581,1.4485,NA,NA,0.1866,2.859,1.2088,25.64,28.43,0.6367,207.87,269.74,503.09,231.58,78.73,234.68,209.46,288.13,82.92,73.04999,89.28,151.99,238.19,165.09,64.56,746.48,219.18,29.92,37.87999,32.90999,323.3899,31.35999,64.23,37.81
2010-07-22,0.3809,0.5788,1.6851,0.1841,0.3011,7.6116,2.8674,1.4136,NA,NA,0.1877,2.9056,1.2296,24.63,27.28,0.6398,213.51,276.59,515.93,238.05,81.17,240.22,215.12,294.76,84.68,71.04999,85.40999,151.55,238.43,162.23,63.64999,740.9199,216.38,29.92,36.90999,32.90999,323.1699,31.26999,64.18999,37.81
2010-07-23,0.3646,0.5999,1.6463,0.1764,0.2858,7.5695,2.8291,1.3695,NA,NA,0.174,2.8622,1.2136,23.47,28.07,0.6418,212.72,277.76,520.02,238.67,80.17,239.06,214.17,295.88,84.3,66.10999,81.39999,151.7,224.96,161.02,55.67999,715.1899,204.84,28.92999,36.90999,32.90999,323.2598,31.29999,61.21999,35.82999
2010-07-26,0.3475,0.5847,1.4895,0.1508,0.2357,7.497,2.7164,1.2742,NA,NA,0.1468,2.7642,1.1509,22.73,26.8,0.644,216.83,279.46,526.46,240.74,82.3,242.38,216.46,296.74,84.65,66.10999,81.39999,152.01,221.8,152.81,55.67999,688.2898,199.72,28.92999,36.90999,32.90999,313.3298,31.35999,57.28999,35.82999
2010-07-27,0.3494,0.573,1.3981,0.178,0.2449,7.3844,2.5332,1.2466,NA,NA,0.1586,2.4864,1.1593,23.19,26.41,0.6469,218.82,279.74,534.38,242.4,86.08,243.26,219.92,296.91,85.65,66.10999,73.43999,136.77,176.97,137.91,46.73999,636.48,164.89,24.95,29.89999,32.90999,298.0198,31.29999,53.28,34.84999
2010-07-28,0.322,0.5114,1.4535,0.1544,0.2112,7.3555,2.3449,1.2493,NA,NA,0.132,2.3727,1.159,24.25,26.61,0.6489,219.06,278.38,534.6,242.63,85.61,240.53,219.26,294.75,86.64,66.10999,73.43999,136.91,176.97,144.87,46.73999,657.1299,164.89,24.95,29.89999,32.90999,298.0999,31.32999,53.28999,34.84999
2010-07-29,0.3474,0.5449,1.5046,0.1774,0.2275,7.3789,2.4554,1.2504,NA,NA,0.1507,2.4137,1.2073,24.13,27.12,0.6519,221.4,276.3,535.59,241.74,86.78,240.99,219.5,291.66,86.21,66.10999,75.46999,136.52,172.06,144.87,48.75999,684.0398,167.96,25.95,29.89999,32.90999,282.73,31.25999,53.23999,35.84
2010-07-30,0.345,0.5366,1.4829,0.1586,0.1851,7.4082,2.4447,1.2308,NA,NA,0.1368,2.4996,1.1928,23.5,27.16,0.654,219.71,276.46,527.4,241.18,85.45,241.06,218.64,290.81,85.84,66.10999,75.46999,137.02,172.06,144.87,48.75999,691.46,177.79,25.95,29.89999,32.90999,283.0198,29.35999,53.31,35.84
2010-08-02,0.3687,0.5505,1.4352,0.1833,0.2201,7.3266,2.3889,1.2328,NA,NA,0.1532,2.4978,1.1892,22.01,26.31,0.655,223.36,282.96,543.38,247.73,88.99,245.5,223.88,297.11,87.37,66.10999,76.42999,136.7,181.99,142.92,48.73,692.0198,175.89,26.93999,29.89999,32.90999,282.8398,29.29999,51.28,35.84
2010-08-03,0.3645,0.6302,1.4911,0.2004,0.2327,7.3523,2.4286,1.2659,NA,NA,0.1697,2.5401,1.2032,22.63,26.17,0.657,224.31,283.56,544.92,247.45,89.87,245.28,223.42,295.84,87.35,66.10999,76.42999,130.89,170.95,138.89,48.73,646.71,165.87,26.93999,29.89999,32.90999,287.97,28.32999,48.31999,34.84999
2010-08-04,0.3544,0.5698,1.4978,0.1673,0.2184,7.4736,2.3962,1.2538,NA,NA,0.1341,2.5263,1.1881,22.21,25.47,0.658,225.63,284.57,543.52,247.98,90.17,245.25,223.21,296.41,87.78,66.10999,72.43999,130.85,170.95,143.83,45.73999,675.1899,173.87,25.92999,29.89999,32.90999,287.95,28.31999,48.81,34.84999
2010-08-05,0.3534,0.5759,1.5234,0.1604,0.2054,7.5083,2.4622,1.2736,NA,NA,0.1373,2.5366,1.2169,22.1,25.1,0.659,224.6,284.73,543.66,248.15,88.65,246.4,221.6,293.73,87.48,66.10999,72.43999,142.11,185.86,149.75,45.73999,674.6899,174.79,25.92999,29.89999,32.90999,298.1899,28.37,50.32999,34.84999
2010-08-06,0.3306,0.579,1.4871,0.1546,0.2068,7.507,2.4692,1.2582,NA,NA,0.127,2.5272,1.2304,21.74,27.11,0.658,220.88,281.51,534.16,245.13,86.84,243.07,219.6,288.61,86.03,66.10999,84.37,141.76,185.86,152.85,50.71999,718.99,187.89,28.92,29.89999,32.90999,303.0398,29.28999,51.28,38.79999
2010-08-09,0.3181,0.4867,1.4525,0.1457,0.208,7.5256,2.5526,1.2544,NA,NA,0.1218,2.5053,1.1838,22.14,25.83,0.658,223.56,285.61,541.93,248.91,86.31,248.06,222.2,292.5,87.23,66.10999,89.28,141.94,199.91,150.86,50.71999,723.95,197.81,28.92,29.89999,32.90999,303.1599,30.31999,53.28999,41.75999
2010-08-10,0.3299,0.4749,1.546,0.1641,0.2376,7.6167,2.6936,1.3199,NA,NA,0.142,2.5663,1.1736,22.37,27.09,0.657,219.9,282.54,537.45,245.95,84.16,244.64,221.34,289.97,86.73,66.10999,92.21999,142.09,204.84,157.8,53.65999,729.0098,213.71,30.89,29.89999,32.90999,308.2898,31.34999,56.28999,44.70999
2010-08-11,0.3439,0.5702,1.6209,0.1748,0.2484,7.7294,2.9224,1.3819,NA,NA,0.1531,2.6856,1.1299,25.39,30.01,0.658,215.83,276.39,520.11,239.47,83.23,237.68,214.5,282.88,84.93,66.10999,95.35999,141.49,224.12,169.98,53.65999,758.1399,238.3,30.89,29.89999,32.90999,313.0298,32.23,62.17999,50.62999
2010-08-12,0.3427,0.5452,1.6581,0.1704,0.2496,7.7515,2.9203,1.4201,NA,NA,0.1524,2.7242,1.2203,25.73,29.37,0.656,213,275.35,518.5,238.97,82.41,234.66,214.01,282.72,85.12,66.10999,95.21999,141.98,236.86,177.82,58.64,757.0698,248.05,35.87,39.82999,32.90999,323.3699,32.31999,65.20999,51.60999
2010-08-13,0.3545,0.5793,1.7791,0.1796,0.2772,7.8579,2.9699,1.4814,NA,NA,0.1568,2.8464,1.2366,26.24,29.2,0.656,215.18,274.47,514.85,238.51,82.1,231.16,213.46,282.25,85.23,66.10999,94.2,142.11,229.81,171.79,56.62999,783.75,247.98,35.87,39.81999,32.90999,323.4399,31.34999,64.23,49.62
2010-08-16,0.3824,0.6712,1.8176,0.1892,0.2821,8.1833,3.0569,1.5307,NA,NA,0.1654,2.901,1.2454,26.1,30,0.654,216.64,274.58,513.54,237.76,82.31,229.82,212.92,281.62,85.62,66.10999,95.25999,141.86,233.93,175.87,56.62999,811.6699,268.1299,35.87,39.84,32.90999,323.3198,31.29999,66.18999,50.59999
2010-08-17,0.372,0.578,1.689,0.184,0.2728,8.1349,2.9799,1.4802,NA,NA,0.1441,2.835,1.2577,24.33,27.77,0.6509,221.6,278.92,518.86,241.94,84.93,234.32,215.53,285.65,87.06,66.10999,95.28999,141.74,234,161.93,57.67999,817.47,243.18,35.87,39.84999,32.90999,323.2598,31.28,63.2,50.59999
2010-08-18,0.3813,0.6394,1.6527,0.1962,0.2765,8.0781,2.9824,1.4597,NA,NA,0.1461,2.858,1.2649,24.59,26.74,0.6499,221.01,278.15,519.75,241.22,84.18,233.77,214.1,285.58,86.6,67.09999,95.25999,141.85,223.94,161.89,56.67,811.6499,238.12,34.87999,39.84,32.90999,323.3198,31.29999,61.21999,50.60999
2010-08-19,0.3909,0.6679,1.7114,0.2031,0.2926,8.1225,3.0352,1.5122,NA,NA,0.1601,2.9244,1.2537,26.44,29.33,0.6469,218.87,273.47,512.13,236.6,82.98,228.32,209.91,281.79,85.92,64.14,89.25,142.08,221.83,161.82,56.67,805.5898,243,31.89,37.82999,32.90999,318.3899,30.34999,58.26999,47.64999
2010-08-20,0.4026,0.6796,1.7959,0.2108,0.3107,8.2123,3.1472,1.581,NA,NA,0.1648,3.0025,1.2639,25.49,29.05,0.6428,217.69,270.16,504.92,233.56,80.06,223.61,207.46,277.96,85.88,64.14,89.25,141.86,236.92,180.86,57.65999,834.0398,268.1199,31.89,37.82999,32.90999,318.2898,30.31,60.23,47.64
2010-08-23,0.393,0.6385,1.7716,0.2077,0.2926,8.3346,3.1571,1.5489,NA,NA,0.1514,3.0204,1.2357,25.66,28.29,0.6438,218.77,270.46,511.72,235.29,80.41,225.73,208.96,277.66,86.12,68.10999,95.18999,142.11,233.79,180.77,57.62999,838.3699,262.97,31.87999,37.82999,26.92,318.4199,29.35999,60.25999,47.64999
2010-08-24,0.4227,0.7209,1.8388,0.2246,0.3194,8.59,3.241,1.6128,NA,NA,0.1647,3.1058,1.2394,27.46,30.03,0.6418,214.88,266.81,503.33,231.43,77.81,210.63,205.67,273.5,85.49,67.09999,95.28,141.78,246.96,188.88,58.67,855.6199,268.1699,32.89999,37.85999,27.92999,328.3599,30.29999,61.21999,47.64
2010-08-25,0.4344,0.7084,1.8615,0.2388,0.3329,8.8316,3.5416,1.6621,NA,NA,0.1612,3.2966,1.2839,26.7,30.84,0.6387,212.93,264.99,495.42,229.04,76.04,211.94,203.38,272.63,84.94,70.07999,102.19,141.89,271.8799,195.94,65.59999,894.0898,296.1099,33.87999,39.82999,28.92,338.5,31.31,64.20999,47.64
2010-08-26,0.4248,0.6953,1.8636,0.2308,0.322,8.8777,3.5547,1.6643,NA,NA,0.1583,3.3238,1.3262,27.37,29.98,0.6367,214.23,265.91,500.88,230.92,77.57,213.62,206.25,274.6,85.6,70.09,104.08,142.24,286.6499,199.79,64.54999,896.75,297.8899,32.87,39.81,29.89999,338.6599,31.37999,64.23999,47.62999
2010-08-27,0.4113,0.6348,1.8506,0.2201,0.3373,8.9251,3.6312,1.6489,NA,NA,0.1479,3.3621,1.2907,24.45,28.32,0.6337,215.17,267.72,507.89,232.93,77.87,213.89,207.23,276.59,86.08,73.06,106.18,141.85,299.8999,202.96,65.60999,892.6099,303.1499,33.89,38.84,29.92,338.49,31.29999,66.18999,47.62999
2010-08-30,0.4311,0.7037,1.9431,0.2349,0.334,9.0311,3.6295,1.7057,NA,NA,0.1635,3.3898,1.362,27.21,29.09,0.6327,215.24,266.3,507.39,231.8,78.24,213.42,206.23,275.38,86.29,73.06,106.18,141.85,299.8999,202.96,65.60999,897.6099,303.1499,33.89,38.84,29.92,338.49,31.29999,66.18999,47.62999
2010-08-31,0.4544,0.6885,1.9533,0.2508,0.3589,8.9561,3.6727,1.715,NA,NA,0.1719,3.4252,1.3476,26.05,29.37,0.6306,214.11,266.93,509.93,231.96,77.79,216.8,206.49,276.23,86.24,73.04999,108.28,141.5,300.1599,203.12,65.67,898.3899,308.4099,33.90999,38.87,29.92999,338.3398,31.23999,66.15999,47.65999
2010-09-01,0.4317,0.6102,1.8338,0.2202,0.3372,8.8377,3.6085,1.5855,NA,NA,0.1383,3.338,1.3159,23.89,26.25,0.6276,219.29,274.08,527.42,240.14,78.69,222.02,212.89,283.74,86.85,69.07999,105.81,161.55,282.0498,181.04,62.67,883.5198,298.2898,31.40999,37.87,29.92999,323.25,29.26999,63.18999,47.64999
2010-09-02,0.3979,0.5997,1.7387,0.1914,0.2821,8.7891,3.5495,1.5161,NA,NA,0.1211,3.3504,1.3183,23.19,25.91,0.6286,220.07,274.34,526.43,240.73,80.72,221.21,213.29,284.46,86.32,64.12,101.84,161.59,257.0298,166.03,58.67999,860.5598,293.2598,26.92999,34.87999,25.93999,313.1799,28.28,60.20999,45.67999
2010-09-03,0.3939,0.5341,1.6612,0.1771,0.2756,8.7413,3.5214,1.4559,NA,NA,0.1291,3.356,1.3507,21.31,24.56,0.6286,221.09,276.5,530.05,243.35,82.92,226.24,215.57,286.55,86.27,63.12999,94.87999,161.65,251.98,163,55.68999,843.6599,300.22,25.93999,34.87999,25.93999,308.1699,27.29999,58.23,45.68999
2010-09-06,0.4186,0.6194,1.7345,0.1955,0.2889,8.9265,3.545,1.4828,NA,NA,0.155,3.4382,1.348,21.31,24.47,0.6266,223.11,277.35,531.08,244.27,83.8,226.93,215.78,287.35,86.96,61.14,96.84999,161.71,229.94,161.98,55.68999,843.3699,287.1699,24.92,34.87,24.93999,303.1699,26.31999,63.2,46.67
2010-09-07,0.446,0.6969,1.8084,0.2013,0.3134,9.1617,3.8351,1.5604,NA,NA,0.1644,3.6665,1.3054,23.8,25.26,0.6256,220.23,275.71,523.63,241.65,80.55,224.32,213.1,284.55,86.74,67.09,114.71,161.7,254.94,181.98,60.64999,866.1099,325.72,25.92,36.85999,26.92999,308.21,29.29999,68.17,48.64
2010-09-08,0.4121,0.6797,1.7622,0.1861,0.2993,9.2054,3.8308,1.5177,NA,NA,0.1488,3.6258,1.3132,23.25,24.86,0.6246,221.69,277.73,528.73,243.65,78.5,221.76,215.04,287.03,86.22,67.09,115.73,161.53,270.0498,182.05,64.65999,883.1799,330.8599,25.92,36.87,26.93999,308.1199,29.26999,67.15999,48.64999
2010-09-09,0.3961,0.6324,1.7388,0.196,0.2906,9.1581,3.6883,1.4714,NA,NA,0.1526,3.5288,1.2562,22.81,24.21,0.6256,223.54,280.4,535,246.66,79.72,223.73,217.81,290.17,86.99,66.09999,112.73,161.68,269.98,177.99,62.64,871.7598,330.75,25.42,36.85999,25.93999,308.2,28.29999,63.2,48.65999
2010-09-10,0.3839,0.614,1.7329,0.1858,0.2836,9.1383,3.5467,1.4511,NA,NA,0.1347,3.4581,1.2536,21.99,24.62,0.6246,222.24,280.31,533.93,247.09,78.53,223.33,217.45,290.39,87.2,66.10999,112.7,161.94,269.7798,177.84,61.59999,871.3599,330.6099,25.40999,36.84,25.92999,308.3599,27.85999,62.73,48.64999
2010-09-13,0.3956,0.6944,1.7515,0.1945,0.2928,8.8865,3.5312,1.4814,NA,NA,0.1511,3.3979,1.2192,21.21,23.77,0.6246,224.32,282.31,537.63,249.7,78.58,226.61,219.09,292.62,88.44,63.12,105.8,161.54,255.07,165,56.7,850.1799,315.9099,23.92999,33.89,24.95,298.0398,26.28,59.20999,48.65999
2010-09-14,0.4402,0.7437,1.8002,0.206,0.3212,8.9971,3.6076,1.5202,NA,NA,0.1695,3.4369,1.1879,21.56,23.27,0.6246,224.18,282.95,540.1,250.21,77.08,224.38,219.1,292.65,88.73,66.07999,114.76,161.33,268.23,184.09,59.71999,861.7798,336.1699,24.93999,36.89,25.95,297.9199,27.23,60.17999,47.67
2010-09-15,0.4503,0.7429,1.7648,0.2092,0.3255,9.016,3.5946,1.4988,NA,NA,0.1624,3.4043,1.2203,22.1,23.57,0.6256,224.2,282.31,537.47,249.07,76.93,224.32,217.77,291.45,87.91,69.06999,118.73,161.39,285.2,184.07,62.68999,872.71,336.1199,25.92999,36.87999,25.95,297.95,27.25,61.17999,47.67
2010-09-16,0.4794,0.7305,1.7435,0.2162,0.3266,9.0271,3.6623,1.4656,NA,NA,0.1795,3.5226,1.2257,21.72,24.07,0.6256,224.38,281.82,535.7,247.94,75.85,222.5,216.01,290.19,87.56,68.09,121.65,161.79,284.8799,178.9,62.62,861.0999,340.7698,25.90999,36.84999,25.93999,298.1899,27.32999,63.20999,47.67
2010-09-17,0.4815,0.8253,1.7939,0.2281,0.3462,9.0469,3.9385,1.5287,NA,NA,0.1803,3.6689,1.2598,22.01,24.54,0.6266,223.48,280.38,528.23,246.93,75.04,219.46,214.43,290.44,87.15,67.09,117.71,161.56,290.0598,184.99,60.67,866.5999,376.0798,24.92999,36.87,24.95,298.0698,26.28999,62.18999,47.67
2010-09-20,0.4901,0.7935,1.7833,0.2212,0.3294,9.0166,4.0908,1.539,NA,NA,0.1756,3.9024,1.2257,21.5,24.15,0.6256,225.29,284.03,536.14,251.36,73.51,221.48,216.61,295.13,86.93,68.09999,121.62,161.92,301.0898,187.89,61.59999,810.9099,385.9399,24.90999,36.84999,24.93999,308.0798,26.35999,63.23,48.64
2010-09-21,0.5,0.8619,1.7891,0.2378,0.3558,8.8601,3.9824,1.5392,NA,NA,0.1905,3.8825,1.2775,22.35,25.08,0.6266,226.45,283.33,536.89,251.36,74.22,222.36,216.57,294.9,87.51,68.09,120.67,161.64,302.3198,182.01,62.64,811.5198,376.6199,24.92999,36.87,24.95,307.9299,26.29999,63.2,48.64
2010-09-22,0.5191,0.8448,1.8246,0.2569,0.3702,8.7809,4.0838,1.5925,NA,NA,0.2045,3.8812,1.3093,22.51,25.42,0.6256,224.12,280.25,526.66,248.2,74.53,219.13,212.98,291.55,86.86,69.06,121.73,161.19,321.8298,187.21,62.71999,807.6699,417.3398,24.95,36.89999,24.95999,307.6799,26.2,64.14999,48.64
2010-09-23,0.5162,0.881,1.8743,0.2546,0.3791,8.8673,4.2586,1.6314,NA,NA,0.2087,4.0553,1.3162,23.87,25.56,0.6256,223.18,279.17,523.9,246.67,73.88,216.97,212.02,289.97,86.61,72.06,121.62,161.93,336.6199,179.89,65.56999,783.3699,443.1099,27.89999,36.84,24.93999,308.0999,27.35999,66.20999,48.62999
2010-09-24,0.4969,0.8106,1.837,0.2305,0.3718,8.8414,4.2578,1.5913,NA,NA,0.1916,4.0578,1.2488,21.71,23.66,0.6266,226.6,284.16,534.99,251.21,74.65,217.8,215.44,294.64,87.39,70.07999,117.67,161.84,331.6899,177.75,64.59,794.5898,442.7,26.89999,36.84999,23.95,308.0398,27.35999,65.2,48.59999
2010-09-27,0.5156,0.936,1.9081,0.2486,0.376,8.754,4.3777,1.6495,NA,NA,0.2065,4.1487,1.3475,22.54,24.56,0.6266,226.13,283.38,529.38,250.37,74.1,216.29,215.39,294.23,87.59,70.06999,113.71,161.79,331.72,171.74,62.62,778.0798,442.74,25.90999,36.84999,23.95,308.0298,27.35999,65.2,48.59999
2010-09-28,0.5391,0.8263,1.9602,0.2518,0.3776,8.6484,4.5223,1.6996,NA,NA,0.2103,4.2718,1.3376,22.6,24.76,0.6296,225.96,283.36,528.1,250.25,73.21,214.63,214.97,295.27,87.68,70.06999,113.72,161.68,367.0198,179.77,65.62,778.3298,452.9399,26.90999,36.85999,23.95,307.97,27.35999,62.20999,48.59999
2010-09-29,0.5321,0.8567,1.9814,0.2568,0.3845,8.5715,4.5175,1.7019,NA,NA,0.2132,4.1827,1.4027,23.25,25.06,0.6296,226.29,282.28,522.92,248.82,73.09,214.44,213.37,294.08,87.7,67.09999,109.75,161.71,366.99,178.73,63.62,770.5898,432.6099,24.92,36.85999,24.93999,307.99,27.32999,61.21999,49.56999
2010-09-30,0.516,0.7879,1.884,0.2542,0.3727,8.345,4.3672,1.6149,NA,NA,0.214,4.0021,1.3651,23.7,26.11,0.6337,226.83,281.7,524.72,247.56,73.37,216.08,214.6,292.56,88.03,66.10999,108.74,161.88,336.6499,174.67,63.59,765.1799,416.8699,24.90999,36.84,24.93999,308.0898,27.32999,60.23999,48.59
2010-10-01,0.526,0.8353,1.8431,0.2595,0.3738,8.1121,4.1763,1.5906,NA,NA,0.2156,3.8543,1.3951,22.5,26.37,0.7138,228.93,281.01,520.91,246.28,73.07,215.3,213.66,291.29,88.7,61.14,105.78,161.72,329.5198,174.73,63.62,731.3198,406.99,23.92999,36.85999,23.95,308,27.32999,59.23,47.62
2010-10-04,0.5353,0.8344,1.8504,0.269,0.3822,7.9838,4.0515,1.5852,NA,NA,0.2275,3.8941,1.4293,23.53,27.05,0.7361,227.41,277.62,517.82,244.04,74.08,216.28,210.7,288.95,88.23,62.14,105.77,161.77,336.49,176.68,63.59,726.1099,391.8398,24.92,36.84999,23.95,302.99,27.32999,59.23999,46.62999
