"date","country","bsp","cds","euribor","stocks","vix","vstoxx","greece_a","ireland_a","portugal_a","spain_a","crisis_a","sd","crisis_b_1.5","crisis_b_2"
2015-05-20,"it",0.00499999999999989,9.49,NA,257.99,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-21,"it",-0.0451999999999999,8.32,NA,257.66,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-22,"it",0.0454000000000001,9.49,NA,258.03,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-25,"it",0.036,8.32,NA,253.34,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-26,"it",0.1017,9.49,NA,252.96,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-27,"it",-0.0392000000000001,9.5,NA,258.5,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-28,"it",-0.00909999999999989,9.5,NA,257.45,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-05-29,"it",0.0316000000000001,8.32,NA,254.84,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-01,"it",0.0763,8.32,NA,254.3,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-02,"it",-0.0362000000000002,7.77,NA,255.78,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-03,"it",-0.1007,7.23,NA,256.22,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-04,"it",0.0237000000000003,7.23,NA,253.63,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-05,"it",0.0955999999999995,7.22,NA,248.4,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-08,"it",-0.0113999999999996,7.22,NA,246.15,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-09,"it",-0.0467000000000002,7.22,NA,244.89,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-10,"it",-0.0698999999999999,7.23,NA,250.67,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-11,"it",0.0121999999999998,7.22,NA,251.55,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-12,"it",0.1534,7.22,NA,248.34,NA,NA,0,0,0,0,0,0.0795903624870155,1,0
2015-06-15,"it",0.162,7.23,NA,242.17,NA,NA,0,0,0,0,0,0.0795903624870155,1,1
2015-06-16,"it",0.0106999999999997,7.77,NA,242.77,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-17,"it",-0.0612000000000001,7.77,NA,241.21,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-18,"it",-0.0745999999999998,7.77,NA,243.49,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-19,"it",0.1019,7.78,NA,246.06,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-22,"it",-0.3057,7.77,NA,254.4,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-23,"it",0.0147000000000002,7.78,NA,255.5,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-24,"it",0.0372999999999999,7.78,NA,254.21,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-25,"it",-0.0550999999999999,7.77,NA,256.16,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-26,"it",-0.0475000000000001,7.78,NA,257.83,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-06-29,"it",0.4252,7.79,NA,244.83,NA,NA,0,0,0,0,0,0.0795903624870155,1,1
2015-06-30,"it",-0.0399,9.23,NA,243.96,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2015-07-01,"it",-0.1296,9.23,NA,249.06,NA,NA,0,0,0,0,0,0.0795903624870155,0,0
2007-01-02,"nl",NA,NA,NA,369.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-03,"nl",-0.0017999999999998,NA,NA,369.26,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-04,"nl",-0.00170000000000048,NA,NA,368.51,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-05,"nl",0.00160000000000027,NA,NA,365.45,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-08,"nl",0.00190000000000001,NA,NA,364.9,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-09,"nl",0.000900000000000567,NA,NA,367.46,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-10,"nl",0.00159999999999982,NA,NA,364.79,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-11,"nl",-0.0151000000000003,NA,NA,369.94,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-12,"nl",0.0164,NA,NA,372.29,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-15,"nl",-0.00150000000000006,NA,NA,374.39,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-16,"nl",-0.000600000000000378,NA,NA,374.64,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-17,"nl",0.00380000000000003,NA,NA,374.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-18,"nl",-0.00399999999999956,NA,NA,375.31,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-19,"nl",-0.00350000000000072,NA,NA,376.34,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-22,"nl",0.00120000000000076,NA,NA,374.32,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-23,"nl",0.000600000000000378,NA,NA,374.45,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-24,"nl",-0.000500000000000611,NA,NA,378.03,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-25,"nl",0.0033000000000003,NA,NA,375.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-26,"nl",-0.00570000000000004,NA,NA,373.58,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-29,"nl",0.000899999999999679,NA,NA,374.33,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-30,"nl",-9.99999999997669e-05,NA,NA,375.95,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-01-31,"nl",0.00160000000000071,NA,NA,374.67,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-01,"nl",0.00509999999999877,NA,NA,378.72,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-02,"nl",-0.0130999999999997,NA,NA,380.19,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-05,"nl",0.00490000000000013,NA,NA,379.93,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-06,"nl",-9.99999999997669e-05,NA,NA,380.99,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-07,"nl",0.000499999999999723,NA,NA,383.11,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-08,"nl",-0.0145,NA,NA,379.76,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-09,"nl",0.0152999999999999,NA,NA,382.22,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-12,"nl",-0.00189999999999912,NA,NA,378.87,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-13,"nl",0.00570000000000004,NA,NA,380.45,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-14,"nl",-0.00500000000000078,NA,NA,382.27,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-15,"nl",-0.000199999999999534,NA,NA,382.82,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-16,"nl",0.000700000000000145,NA,NA,382.04,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-19,"nl",-0.00320000000000054,NA,NA,384.7,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-20,"nl",0.0046999999999997,NA,NA,384.02,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-21,"nl",-0.00729999999999897,NA,NA,384.91,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-22,"nl",0.00959999999999894,NA,NA,385.37,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-23,"nl",-0.0011000000000001,NA,NA,386.15,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-26,"nl",0.00210000000000043,NA,NA,387.25,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-27,"nl",-0.00639999999999974,NA,NA,376.72,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-02-28,"nl",0.00779999999999959,NA,NA,371.15,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-01,"nl",0.00350000000000028,NA,NA,366.92,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-02,"nl",-0.00159999999999982,NA,NA,366.94,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-05,"nl",-0.00720000000000054,NA,NA,362.96,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-06,"nl",0.00890000000000057,NA,NA,364.23,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-07,"nl",-0.00300000000000056,NA,NA,367.28,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-08,"nl",0.00240000000000018,NA,NA,372.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-09,"nl",-0.00280000000000014,NA,NA,373.85,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-12,"nl",0.00249999999999995,NA,NA,374.54,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-13,"nl",-0.00299999999999967,NA,NA,370.78,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-14,"nl",0.00959999999999983,NA,NA,362.7,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-15,"nl",0.00290000000000035,NA,NA,370.91,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-16,"nl",-0.00740000000000007,NA,NA,371.33,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-19,"nl",-0.0033000000000003,NA,NA,379.52,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-20,"nl",0.0011000000000001,NA,NA,384.57,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-21,"nl",0.00889999999999969,NA,NA,386.9,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-22,"nl",0.00300000000000056,NA,NA,391.96,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-23,"nl",-0.00190000000000001,NA,NA,395.05,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-26,"nl",-0.00540000000000074,NA,NA,391.15,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-27,"nl",0.00570000000000004,NA,NA,390.01,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-28,"nl",0.00570000000000004,NA,NA,386.91,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-29,"nl",-0.00429999999999975,NA,NA,391.98,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-03-30,"nl",-0.0035999999999996,NA,NA,391.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-02,"nl",0.00410000000000021,NA,NA,392.94,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-03,"nl",0.00910000000000011,NA,NA,396.6,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-04,"nl",-0.00700000000000056,NA,NA,398.3,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-05,"nl",0.00589999999999957,NA,NA,399.51,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-06,"nl",0,NA,NA,399.51,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-09,"nl",0,NA,NA,399.51,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-10,"nl",-0.00659999999999972,NA,NA,403.89,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-11,"nl",0.00760000000000005,NA,NA,402.2,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-12,"nl",-0.0103999999999997,NA,NA,399.49,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-13,"nl",0.00530000000000008,NA,NA,402.65,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-16,"nl",-0.0022000000000002,NA,NA,410.43,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-17,"nl",0.00379999999999914,NA,NA,410.54,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-18,"nl",-0.0088999999999988,NA,NA,409.44,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-19,"nl",-0.00610000000000088,NA,NA,407.82,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-20,"nl",0.0147000000000004,NA,NA,413.7,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-23,"nl",-0.00410000000000021,NA,NA,413.06,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-24,"nl",0.0022000000000002,NA,NA,410.73,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-25,"nl",0.0044000000000004,NA,NA,413.63,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-26,"nl",-0.00320000000000054,NA,NA,412.53,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-27,"nl",0.00499999999999989,NA,NA,410.63,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-04-30,"nl",-0.00689999999999991,NA,NA,410.86,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-01,"nl",0,NA,NA,410.9,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-02,"nl",-0.00369999999999937,NA,NA,411.11,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-03,"nl",0.00579999999999981,NA,NA,413.71,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-04,"nl",0.0106000000000002,NA,NA,416.32,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-07,"nl",-0.0124000000000004,NA,NA,416.73,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-08,"nl",0.000900000000000567,NA,NA,413,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-09,"nl",-0.00110000000000099,NA,NA,412.09,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-10,"nl",0.00680000000000014,NA,NA,408.99,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-11,"nl",-0.0118999999999998,NA,NA,411.09,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-14,"nl",-0.0063999999999993,NA,NA,409.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-15,"nl",0.00989999999999913,NA,NA,411.14,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-16,"nl",-0.00499999999999901,NA,NA,408.18,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-17,"nl",0.00839999999999996,NA,NA,409.82,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-18,"nl",-0.00420000000000087,NA,NA,412.31,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-21,"nl",9.99999999997669e-05,NA,NA,412.61,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-22,"nl",-0.00179999999999936,NA,NA,414.6,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-23,"nl",0.00480000000000036,NA,NA,415.29,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-24,"nl",-0.003000000000001,NA,NA,411.42,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-25,"nl",0.00530000000000097,NA,NA,412.14,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-28,"nl",0.0106000000000002,NA,NA,413.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-29,"nl",-0.0163000000000002,NA,NA,414.18,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-30,"nl",0.00649999999999995,NA,NA,413.18,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-05-31,"nl",9.99999999997669e-05,NA,NA,417.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-01,"nl",-0.00539999999999985,NA,NA,420.12,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-04,"nl",0.00829999999999931,NA,NA,420.93,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-05,"nl",-0.00449999999999928,NA,NA,419.26,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-06,"nl",0.00819999999999954,NA,NA,412.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-07,"nl",0.0197000000000003,NA,NA,409.99,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-08,"nl",-0.0148999999999999,NA,NA,409.43,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-11,"nl",-0.00349999999999984,NA,NA,412.68,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-12,"nl",0.0063999999999993,NA,NA,410.5,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-13,"nl",-0.00439999999999952,NA,NA,411.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-14,"nl",-0.00319999999999965,NA,NA,417.96,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-15,"nl",0.00609999999999911,NA,NA,422.32,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-18,"nl",-0.00219999999999931,NA,NA,421.99,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-19,"nl",0.00819999999999954,NA,NA,421.34,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-20,"nl",-0.0105999999999993,NA,NA,422.57,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-21,"nl",-0.00530000000000097,NA,NA,419.73,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-22,"nl",0.0147000000000004,NA,NA,418.99,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-25,"nl",0.00340000000000007,NA,NA,417.58,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-26,"nl",-0.0117000000000003,NA,NA,414.74,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-27,"nl",-0.000899999999999679,NA,NA,412.37,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-28,"nl",-0.000399999999999956,NA,NA,416.06,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-06-29,"nl",0.0044000000000004,NA,NA,416.98,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-02,"nl",-0.0019000000000009,NA,NA,417.71,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-03,"nl",-0.00300000000000011,NA,NA,420.28,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-04,"nl",-0.00199999999999978,NA,NA,422.13,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-05,"nl",-9.99999999997669e-05,NA,NA,420.4,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-06,"nl",0.000399999999999956,NA,NA,421.86,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-09,"nl",0.00260000000000016,NA,NA,424.87,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-10,"nl",0.0279999999999996,NA,NA,423.5,NA,NA,0,0,0,0,0,0.0180849650439039,1,0
2007-07-11,"nl",-0.0122999999999998,NA,NA,423.28,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-12,"nl",-0.0110999999999999,NA,NA,428.15,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-13,"nl",0.0141,NA,NA,429.56,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-16,"nl",-0.0106000000000002,NA,NA,432.24,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-17,"nl",0.00870000000000015,NA,NA,431.12,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-18,"nl",0.00260000000000016,NA,NA,427.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-19,"nl",0.00490000000000013,NA,NA,431.5,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-20,"nl",0.00209999999999955,NA,NA,427.95,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-23,"nl",-0.0114000000000001,NA,NA,430.38,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-24,"nl",-0.0033000000000003,NA,NA,425.51,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-25,"nl",0.000200000000000422,NA,NA,420.81,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-26,"nl",0.0312000000000001,NA,NA,409.57,NA,NA,0,0,0,0,0,0.0180849650439039,1,0
2007-07-27,"nl",-0.0102000000000002,NA,NA,405.09,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-30,"nl",0.00750000000000028,NA,NA,405.17,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-07-31,"nl",-0.00119999999999987,NA,NA,411.74,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-01,"nl",-0.0011000000000001,NA,NA,403.6,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-02,"nl",-0.00180000000000025,NA,NA,407.79,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-03,"nl",-0.00169999999999959,NA,NA,403.33,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-06,"nl",-0.0121000000000002,NA,NA,399.46,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-07,"nl",0.00199999999999978,NA,NA,403.23,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-08,"nl",-0.00760000000000005,NA,NA,410.02,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-09,"nl",0.00689999999999991,NA,NA,399.48,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-10,"nl",-0.00309999999999988,NA,NA,388.36,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-13,"nl",0.0102000000000002,NA,NA,396.94,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-14,"nl",-0.00770000000000071,NA,NA,393.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-15,"nl",0.00740000000000052,NA,NA,390.94,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-16,"nl",0.0139000000000005,NA,NA,376.49,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-17,"nl",-0.0304000000000002,NA,NA,384.07,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-20,"nl",0.00779999999999959,NA,NA,389.09,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-21,"nl",0.00570000000000004,NA,NA,389.52,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-22,"nl",-0.00459999999999994,NA,NA,396.66,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-23,"nl",0.0156000000000001,NA,NA,397.38,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-24,"nl",-0.00839999999999996,NA,NA,399.33,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-27,"nl",-0.000799999999999912,NA,NA,400.3,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-28,"nl",-0.000399999999999956,NA,NA,392.52,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-29,"nl",-0.00260000000000016,NA,NA,394.18,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-30,"nl",0.00349999999999984,NA,NA,399,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-08-31,"nl",-0.00919999999999899,NA,NA,402.36,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-03,"nl",0.00459999999999905,NA,NA,404.83,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-04,"nl",-0.00329999999999941,NA,NA,407.25,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-05,"nl",0.0038999999999989,NA,NA,401.07,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-06,"nl",0.0217000000000009,NA,NA,403.37,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-07,"nl",0.0116999999999994,NA,NA,396.77,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-10,"nl",0.0230000000000006,NA,NA,394.13,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-11,"nl",-0.00419999999999998,NA,NA,400.65,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-12,"nl",-0.0270999999999999,NA,NA,402.56,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-13,"nl",-0.00470000000000059,NA,NA,406.65,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-14,"nl",0.0364000000000004,NA,NA,403.99,NA,NA,0,0,0,0,0,0.0180849650439039,1,1
2007-09-17,"nl",-0.0348000000000006,NA,NA,400.79,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-18,"nl",-0.00659999999999883,NA,NA,406.58,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-19,"nl",0.0216999999999992,NA,NA,414.54,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-20,"nl",-0.0556999999999999,NA,NA,412.57,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-21,"nl",0.0198,NA,NA,413.53,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-24,"nl",0.00350000000000072,NA,NA,411.35,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-25,"nl",-0.00150000000000095,NA,NA,408.01,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-26,"nl",-0.00450000000000017,NA,NA,411.84,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-27,"nl",0.0106999999999999,NA,NA,414.36,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-09-28,"nl",-0.00410000000000021,NA,NA,414.21,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-01,"nl",0.00210000000000043,NA,NA,418.25,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-02,"nl",0.00680000000000014,NA,NA,417.74,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-03,"nl",-0.0240999999999998,NA,NA,417.15,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-04,"nl",0.00450000000000017,NA,NA,417.35,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-05,"nl",-0.00729999999999986,NA,NA,420.13,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-08,"nl",0.000499999999998835,NA,NA,420.8,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-09,"nl",0.00780000000000136,NA,NA,424,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-10,"nl",-0.0022000000000002,NA,NA,426.58,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-11,"nl",-0.00609999999999999,NA,NA,427.47,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
2007-10-12,"nl",-0.00760000000000094,NA,NA,428.66,NA,NA,0,0,0,0,0,0.0180849650439039,0,0
